id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
206413,UGA-2015-2-151-1,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,4,"""BBC Monitoring Africa,2015-05-03,Three killed in ethnic clashes in northern Kenya"";""BBC Monitoring Africa,2015-05-04,Fifteen feared dead in renewed attacks in northwestern Kenya"";""Agence France Presse,2015-05-05,Cattle raiders kill 46 in northern Kenya"";""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo""",BBC Monitoring Africa;BBC Monitoring Africa;Agence France Presse;All Africa,2015-05-03;2015-05-04;2015-05-05;2015-05-06,"Three killed in ethnic clashes in northern Kenya;Fifteen feared dead in renewed attacks in northwestern Kenya;Cattle raiders kill 46 in northern Kenya;92 Feared Dead in Turkana, Pokot Fighting in Baringo","Alloice Losike, an official of the Kenya Red Cross Society; Nachola Ward MCA [Member of the County Assembly], Lawrence Lorunyei",2,Nachola locality,"Longirok (or Lomirok) village, Baragoi area, Samburu ",Samburu county,Samburu North Constituency,1.714592,36.723428,POINT (36.723428 1.714592),132194,Kenya,501,Africa,1,1,5/3/2015 0:00,5/3/2015 0:00,0,0,0,8,8,8,8
206414,UGA-2015-2-151-2,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,3,"""BBC Monitoring Africa,2015-05-04,Fifteen feared dead in renewed attacks in northwestern Kenya"";""Agence France Presse,2015-05-05,Cattle raiders kill 46 in northern Kenya"";""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo""",BBC Monitoring Africa;Agence France Presse;All Africa,2015-05-04;2015-05-05;2015-05-06,"Fifteen feared dead in renewed attacks in northwestern Kenya;Cattle raiders kill 46 in northern Kenya;92 Feared Dead in Turkana, Pokot Fighting in Baringo","""Unconfirmed reports""",5,Samburu North-Marsabit border,"Sarma in Baragoi area, along the Samburu-Marsabit border",Samburu county,Samburu North Constituency,1.984686,36.97638,POINT (36.976380 1.984686),132194,Kenya,501,Africa,1,1,5/3/2015 0:00,5/3/2015 0:00,0,0,0,6,6,6,6
206416,UGA-2015-2-151-0,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,4,"""Agence France Presse,2015-05-05,Cattle raiders kill 46 in northern Kenya"";""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo"";""Agence France Presse,2015-05-06,75 die in fighting after Kenya cattle raids"";""BBC Monitoring Africa,2015-05-07,Report views aftermath of bandit attack in northeastern Kenya""",Agence France Presse;All Africa;Agence France Presse;BBC Monitoring Africa,2015-05-05;2015-05-06;2015-05-06;2015-05-07,"Cattle raiders kill 46 in northern Kenya;92 Feared Dead in Turkana, Pokot Fighting in Baringo;75 die in fighting after Kenya cattle raids;Report views aftermath of bandit attack in northeastern Kenya",local official Osman Warfa; Baringo county commissioner Peter Okwanyo; Kenya Red Cross,5,Baringo-Turkana border,close to Nadome along the Turkana-East Pokot district border,,,1.178627,36.106102,POINT (36.106102 1.178627),131473,Kenya,501,Africa,1,1,5/4/2015 0:00,5/4/2015 0:00,0,0,0,54,54,54,54
206445,UGA-2015-2-151-4,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,2,"""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo"";""Agence France Presse,2015-05-06,Northern Kenya cattle raids, unrest leaves 75 dead: Red Cross""",All Africa;Agence France Presse,2015-05-06;2015-05-06,"92 Feared Dead in Turkana, Pokot Fighting in Baringo;Northern Kenya cattle raids, unrest leaves 75 dead: Red Cross",Turkana East MP Nicholas Ngikor; Rift Valley regional commissioner Osman Warfa; Tiaty MP Asman Kamama,5,"Border between Pokot East (Baringo), Turkana and Samburu","along the borders between Pokot East, Turkana and Samburu",,,0.940047,36.393441,POINT (36.393441 0.940047),130753,Kenya,501,Africa,2,2,5/3/2015 0:00,5/6/2015 0:00,0,0,0,3,3,4,3
206449,UGA-2015-2-151-5,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo""",All Africa,5/6/2015,"92 Feared Dead in Turkana, Pokot Fighting in Baringo",Tiaty MP Asman Kamama,2,Silali locality,"Silale ward, Tiaty",Baringo county,Tiaty Constituency,1.169671,36.17297,POINT (36.172970 1.169671),131473,Kenya,501,Africa,1,1,5/5/2015 0:00,5/5/2015 0:00,14,0,0,0,14,14,14
206451,UGA-2015-2-151-6,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2015-05-06,92 Feared Dead in Turkana, Pokot Fighting in Baringo""",All Africa,5/6/2015,"92 Feared Dead in Turkana, Pokot Fighting in Baringo",local officials,5,Baringo-Turkana border,Nakoriakwang village,,,1.178627,36.106102,POINT (36.106102 1.178627),131473,Kenya,501,Africa,1,2,5/3/2015 0:00,5/6/2015 0:00,0,0,0,7,7,7,7
206481,KEN-2015-1-X1950-6,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,9,"""Agence France Presse,2015-05-26,Several Kenyan police killed in Shebab attack near Garissa: security sources"";""Agence France Presse,2015-05-26,Thirteen Kenyan police missing after Shebab ambush near Garissa: spokesman"";""Agence France Presse,2015-05-26,Kenyan police missing, feared dead after Shebab attack"";""Agence France Presse,2015-05-26,Kenya police clash with Shebab in Garissa"";""All Africa,2015-05-26,Kenyan Policemen Killed in Yumbis By Al Shabab Raid"";""All Africa,2015-05-26,Al-Shabab Claims to Have Killed Kenyan Police Officers"";""All Africa,2015-05-26,Al Shabaab Attack in Kenya Leaves More Than 25 Police Officers Dead"";""All Africa,2015-05-26,Only Injuries Sustained in Yumbis Attack - Boinnet"";""All Africa,2015-05-27,African Press Review 27 May 2015""",Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;All Africa;All Africa;All Africa;All Africa;All Africa,2015-05-26;2015-05-26;2015-05-26;2015-05-26;2015-05-26;2015-05-26;2015-05-26;2015-05-26;2015-05-27,"Several Kenyan police killed in Shebab attack near Garissa: security sources;Thirteen Kenyan police missing after Shebab ambush near Garissa: spokesman;Kenyan police missing, feared dead after Shebab attack;Kenya police clash with Shebab in Garissa;Kenyan Policemen Killed in Yumbis By Al Shabab Raid;Al-Shabab Claims to Have Killed Kenyan Police Officers;Al Shabaab Attack in Kenya Leaves More Than 25 Police Officers Dead;Only Injuries Sustained in Yumbis Attack - Boinnet;African Press Review 27 May 2015","Local officials, police spokesman George Kinoti, Garissa's County Commissioner James Kianda; al-Shabaab spokesman Abdulaziz Abu Musab",5,70km north of Garissa,Yumbis village 70km north of Garissa,Garissa county,,0.183994,39.646466,POINT (39.646466 0.183994),130040,Kenya,501,Africa,2,2,5/25/2015 0:00,5/26/2015 0:00,1,0,0,0,1,21,1
206500,KEN-2015-1-X1950-5,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,1,"""All Africa,2015-05-26,Al-Shabab Claims to Have Killed Kenyan Police Officers""",All Africa,5/26/2015,Al-Shabab Claims to Have Killed Kenyan Police Officers,al-Shabab military spokesman; anonymous official,4,Between Garissa and Dadaab,between Garissa and the Dadaab refugee camp,Garissa county,,-0.110591,40.021783,POINT (40.021783 -0.110591),129321,Kenya,501,Africa,1,1,5/26/2015 0:00,5/26/2015 0:00,0,0,0,0,0,5,0
206504,KEN-2015-2-406-0,2015,TRUE,Clear,2,2-406,4926,Samburu - Turkana,406,5536,Samburu - Turkana,1794,925,Samburu,1554,693,Turkana,1,"""BBC Monitoring Africa,2015-05-27,Five killed, 10 injured in northern Kenya communal fighting""",BBC Monitoring Africa,5/27/2015,"Five killed, 10 injured in northern Kenya communal fighting",Isiolo Deputy Commissioner Julius Maiyo,4,Isiolo county,"Attan, Isiolo County",Isiolo county,,0.983333,38.533333,POINT (38.533333 0.983333),130758,Kenya,501,Africa,1,1,5/26/2015 0:00,5/26/2015 0:00,0,0,0,5,5,5,5
206512,UGA-2015-2-151-7,2015,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2015-05-27,Kenyans Massacred as Officers Sit Pretty [opinion]""",All Africa,5/27/2015,Kenyans Massacred as Officers Sit Pretty [opinion],not stated,5,Baringo-Turkana border,Baringo-Turkana border area,,,1.178627,36.106102,POINT (36.106102 1.178627),131473,Kenya,501,Africa,2,5,1/1/2015 0:00,5/27/2015 0:00,0,0,0,0,0,19,0
206526,KEN-2015-2-406-1,2015,TRUE,Clear,2,2-406,4926,Samburu - Turkana,406,5536,Samburu - Turkana,1794,925,Samburu,1554,693,Turkana,2,"""BBC Monitoring Africa,2015-06-06,At least three killed in northeastern Kenya inter-communal clashes"";""The Standard digital news,2015-06-06,11 people reported dead after a clash between the Samburu and Turkana""",BBC Monitoring Africa;The Standard digital news,2015-06-06;2015-06-06,At least three killed in northeastern Kenya inter-communal clashes;11 people reported dead after a clash between the Samburu and Turkana,Isiolo County Commissioner Wanyama Musiambo,2,Buffalo Springs game reserve,Lowangila in Isiolo County [northeastern Kenya].,Isiolo county,Isiolo North constituency,0.533333,37.566667,POINT (37.566667 0.533333),130756,Kenya,501,Africa,1,1,6/6/2015 0:00,6/6/2015 0:00,0,0,0,11,11,11,11
206544,KEN-2015-1-X1950-7,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,7,"""Xinhua News Agency,2015-06-14,1st LD: 11 Al-Shabaab attackers killed in Kenya's coast"";""Agence France Presse,2015-06-15,British jihadist Thomas Evans believed killed in Kenya"";""Agence France Presse,2015-06-15,British jihadist Thomas Evans believed killed in Kenya"";""Xinhua News Agency,2015-06-15,15 Al-Shabaab fighters killed in attack on Kenyan military camp"";""All Africa,2015-06-15,Kenya Parades 11 Al Shabaab Terrorists Killed in Lamu for Public Viewing"";""BBC Monitoring Africa,2015-06-21,Number of Kenyan soldiers killed by Al-Shabab in Lamu unclear"";""BBC Monitoring Africa,2015-06-23,Somalia's Al-Shabab claims killing 15 Kenyan soldiers in Lamu attack""",Xinhua News Agency;Agence France Presse;Agence France Presse;Xinhua News Agency;All Africa;BBC Monitoring Africa;BBC Monitoring Africa,2015-06-14;2015-06-15;2015-06-15;2015-06-15;2015-06-15;2015-06-21;2015-06-23,1st LD: 11 Al-Shabaab attackers killed in Kenya's coast;British jihadist Thomas Evans believed killed in Kenya;British jihadist Thomas Evans believed killed in Kenya;15 Al-Shabaab fighters killed in attack on Kenyan military camp;Kenya Parades 11 Al Shabaab Terrorists Killed in Lamu for Public Viewing;Number of Kenyan soldiers killed by Al-Shabab in Lamu unclear;Somalia's Al-Shabab claims killing 15 Kenyan soldiers in Lamu attack,Kenya Defence Forces Spokesman David Obonyo; al-Shabaab,2,Baure locality,"Baure area, Lamu County",Lamu county,Lamu East Constituency,-1.722025,40.966245,POINT (40.966245 -1.722025),127162,Kenya,501,Africa,1,1,6/14/2015 0:00,6/14/2015 0:00,2,11,0,0,13,26,13
206549,KEN-2015-1-X1950-8,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,2,"""Xinhua News Agency,2015-06-15,15 Al-Shabaab fighters killed in attack on Kenyan military camp"";""All Africa,2015-06-15,4 More Militia Killed As KDF Pursues Shabaab Attackers""",Xinhua News Agency;All Africa,2015-06-15;2015-06-15,15 Al-Shabaab fighters killed in attack on Kenyan military camp;4 More Militia Killed As KDF Pursues Shabaab Attackers,"Kenya Defence Force (KDF) spokesman, David Obonyo",2,Boni forest (Lamu county),"Boni forests, Lamu county",Lamu county,Lamu East Constituency,-1.717327,41.33483,POINT (41.334830 -1.717327),127163,Kenya,501,Africa,1,1,6/14/2015 0:00,6/14/2015 0:00,0,4,0,0,4,4,4
206586,ETH-2015-2-435-1,2015,FALSE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,2,"""Xinhua News Agency,2015-06-21,Kenya arrests local officials over inter-ethnic killings"";""Kenya Daily Nation,2015-06-17,Scores feared dead in renewed inter-clan clashes in Mandera""",Xinhua News Agency;Kenya Daily Nation,2015-06-21;2015-06-17,Kenya arrests local officials over inter-ethnic killings;Scores feared dead in renewed inter-clan clashes in Mandera,"Marothley MCA Mohamed Abdi, County commissioner Alex Ole Nkonyo",4,Mandera county,"Mandera, near the Kenya-Ethiopia border",Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,1,6/16/2015 0:00,6/16/2015 0:00,0,5,0,0,5,5,5
206610,SOM-2015-3-1578-24,2015,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,6,"""Agence France Presse,2015-07-07,Gunmen kill 14 in northern Kenya attack: police"";""Agence France Presse,2015-07-07,Suspected Shebab kill 14 in northern Kenya attack"";""Xinhua News Agency,2015-07-07,Police pursue gunmen behind murder of 14 in Kenya's border town"";""Agence France Presse,2015-07-07,Suspected Shebab militants kill 14 workers in northern Kenya"";""Agence France Presse,2015-07-07,Shebab militants kill 14 workers in northern Kenya"";""All Africa,2015-07-07,Al Shabaab Attack On Kenyan Border Town Claims 14 People""",Agence France Presse;Agence France Presse;Xinhua News Agency;Agence France Presse;Agence France Presse;All Africa,2015-07-07;2015-07-07;2015-07-07;2015-07-07;2015-07-07;2015-07-07,Gunmen kill 14 in northern Kenya attack: police;Suspected Shebab kill 14 in northern Kenya attack;Police pursue gunmen behind murder of 14 in Kenya's border town;Suspected Shebab militants kill 14 workers in northern Kenya;Shebab militants kill 14 workers in northern Kenya;Al Shabaab Attack On Kenyan Border Town Claims 14 People,officials and Red Cross; al-Shabaab,2,Mandera town,"Soko Mbuzi, a livestock market just outside the town of Mandera",Mandera county,Mandera East Constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,501,Africa,1,1,7/7/2015 0:00,7/7/2015 0:00,0,0,14,0,14,14,14
206623,KEN-2015-1-X1950-12,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,1,"""All Africa,2015-07-08,Kenya - Al Shabab Ambushes On Bus in Lamu""",All Africa,7/8/2015,Kenya - Al Shabab Ambushes On Bus in Lamu,al-Shabaab; Kenyan army spokesman,2,Mpeketoni town,near Mpeketoni in Lamu county,Lamu county,Lamu West Constituency,-2.392715,40.694218,POINT (40.694218 -2.392715),126442,Kenya,501,Africa,1,1,7/7/2015 0:00,7/7/2015 0:00,0,0,0,0,0,2,0
206631,KEN-2015-1-X1950-13,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,3,"""Agence France Presse,2015-07-14,Suspected Shebab kill five in Kenya bomb attack: police"";""All Africa,2015-07-14,Three Killed in Bomb Attack On Kenyan Police Vehicle"";""All Africa,2015-07-14,Three Killed in Al Shabaab Landmine Attack""",Agence France Presse;All Africa;All Africa,2015-07-14;2015-07-14;2015-07-14,Suspected Shebab kill five in Kenya bomb attack: police;Three Killed in Bomb Attack On Kenyan Police Vehicle;Three Killed in Al Shabaab Landmine Attack,police; Al Shabaab,4,Lamu county,Lamu county,Lamu county,,-2.033333,40.783333,POINT (40.783333 -2.033333),126442,Kenya,501,Africa,1,1,7/13/2015 0:00,7/13/2015 0:00,2,0,1,0,3,3,3
206633,KEN-2015-1-X1950-15,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,2,"""Xinhua News Agency,2015-07-29,Kenyan soldiers kill 3 Al-Shabaab militants in coastal region"";""All Africa,2015-07-30,KDF Kills Three Al-Shabaab Attackers in Lamu""",Xinhua News Agency;All Africa,2015-07-29;2015-07-30,Kenyan soldiers kill 3 Al-Shabaab militants in coastal region;KDF Kills Three Al-Shabaab Attackers in Lamu,Kenya Defence Force (KDF) spokesman David Obonyo,2,Basuba locality,Basuba in Lamu County,Lamu county,Lamu East Constituency,-1.769805,41.058928,POINT (41.058928 -1.769805),127163,Kenya,501,Africa,1,1,7/29/2015 0:00,7/29/2015 0:00,0,3,0,0,3,3,3
206645,KEN-2015-1-X1950-14,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,1,"""BBC Monitoring Africa,2015-08-15,Al-Shabab attack ""kills seven Kenyan soldiers in Lamu""""",BBC Monitoring Africa,8/15/2015,"Al-Shabab attack ""kills seven Kenyan soldiers in Lamu""",Al-Shabab,1,Lamu town,Lamu town,Lamu county,Lamu West Constituency,-2.269248,40.899148,POINT (40.899148 -2.269248),126442,Kenya,501,Africa,1,1,8/12/2015 0:00,8/12/2015 0:00,0,0,0,0,0,7,0
206650,KEN-2015-1-X1950-16,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,1,"""All Africa,2015-09-23,Three Police Officers Killed in Bomb Explosion By Al Shabab in Kenyan Town""",All Africa,9/23/2015,Three Police Officers Killed in Bomb Explosion By Al Shabab in Kenyan Town,"witnesses, al-Shabaab",1,Mandera town,Mandera town,Mandera county,Mandera East Constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,501,Africa,1,1,9/22/2015 0:00,9/22/2015 0:00,3,0,0,0,3,3,3
206661,KEN-2015-1-X1950-18,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,2,"""BBC Monitoring Africa,2015-11-23,Kenyan soldier died in IED blast near Somali border"";""All Africa,2015-11-24,Al Shabaab Claims Killing 8 KDF Soldiers in IED Attack Near Somali-Kenyan Border""",BBC Monitoring Africa;All Africa,2015-11-23;2015-11-24,Kenyan soldier died in IED blast near Somali border;Al Shabaab Claims Killing 8 KDF Soldiers in IED Attack Near Somali-Kenyan Border,"Hulugho Sub-County Commissioner Dancan Okwach; Sheikh Abdulaziz Abu Musab, the spokesman of Al shabaab's military operations",2,Hulugho location,"about six kilometers from Hulugho town, Hulugho Sub-County in Garissa",Garissa county,Ijara Constituency,-0.896324,40.967814,POINT (40.967814 -0.896324),128602,Kenya,501,Africa,1,1,11/23/2015 0:00,11/23/2015 0:00,1,0,0,0,1,8,1
206726,KEN-2015-1-X1950-23,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,3,"""All Africa,2015-12-07,KDF Denies Soldier Killed in Al Shabaab-Ied Attack, Says Three Injured"";""BBC Monitoring Africa,2015-12-08,Al-Shababkills seven soldiers in Kenya - report"";""All Africa,2015-12-09,Webuye Family Mourns KDF Soldier Killed in Boni Forest On Sunday""",All Africa;BBC Monitoring Africa;All Africa,2015-12-07;2015-12-08;2015-12-09,"KDF Denies Soldier Killed in Al Shabaab-Ied Attack, Says Three Injured;Al-Shababkills seven soldiers in Kenya - report;Webuye Family Mourns KDF Soldier Killed in Boni Forest On Sunday",Al-Shabaab; KDF spokesman David Obonyo; family members,2,Kiunga village,"Ishakani area, Kiunga division, located in the coastal county of Lamu",Lamu county,Lamu East Constituency,-1.74544,41.49081,POINT (41.490810 -1.745440),127163,Kenya,501,Africa,1,1,12/6/2015 0:00,12/6/2015 0:00,1,0,0,0,1,7,0
